id,x,y,town, type, data
2022,-565967,-1.2021e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,14047,14048,14049,
2023,-565956,-1.2021e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,1804,1805,1806,1807,
2024,-565925,-1.20209e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,8767,8768,
2025,-566043,-1.20208e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,6074,
2026,-566035,-1.20208e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,17248,17249,
2027,-566011,-1.20207e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,24042,24043,24044,
2028,-565983,-1.20206e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,12484,
2029,-565972,-1.20205e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,9647,9648,
2030,-565948,-1.20205e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,19716,
2031,-565938,-1.20204e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,1875,
2032,-564218,-1.20202e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,19036,19037,19038,
2033,-564218,-1.20202e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1799,1800,
2034,-564218,-1.20202e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4204,4205,4206,4207,4208,
2035,-564218,-1.20202e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,23540,
2036,-564294,-1.20179e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1633,
2037,-564294,-1.20179e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,23,24,
2038,-564294,-1.20179e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,12243,12244,
2039,-564294,-1.20179e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,958,959,
2040,-564294,-1.20181e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,15632,
2041,-564294,-1.20181e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5747,5748,5749,5750,
2042,-564294,-1.20181e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,22978,22979,22980,
2043,-564294,-1.20181e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9779,9780,9781,
2044,-565875,-1.20222e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,10244,
2045,-565878,-1.20221e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,13335,
2046,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,3770,3771,3772,
2047,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,213,
2048,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,10486,10487,
2049,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,6783,6784,6785,
2050,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4013,4014,
2051,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5912,5913,
2052,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,16619,16620,
2053,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,23904,23905,23906,
2054,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17284,17285,17286,
2055,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,23425,23426,
2056,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1108,1109,1110,1111,
2057,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,6369,6370,
2058,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,23021,23022,23023,23024,23025,
2059,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,20409,20410,
2060,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,2168,2169,2170,
2061,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,10384,10385,10386,10387,10388,
2062,-565191,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4607,
2063,-563227,-1.20169e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,2851,2852,
2064,-563227,-1.20169e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,14305,14306,14307,14308,
2065,-563227,-1.20169e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17280,17281,
2066,-563227,-1.20169e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,12372,12373,
2067,-563227,-1.20169e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,2995,2996,
2068,-563192,-1.20167e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9767,
2069,-563192,-1.20167e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,15737,15738,15739,
2070,-563192,-1.20167e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5823,
2071,-563192,-1.20167e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,14223,14224,14225,
2072,-563192,-1.20167e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,20584,20585,
2073,-563156,-1.20166e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,6617,6618,
2074,-563156,-1.20166e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,23594,23595,23596,23597,23598,
2075,-563156,-1.20166e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,8671,8672,
2076,-563156,-1.20166e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,21400,21401,
2077,-563156,-1.20166e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,11994,11995,
2078,-566293,-1.20381e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,23925,23926,
2079,-566299,-1.2038e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,5421,
2080,-566310,-1.20379e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,10983,10984,10985,
2081,-566316,-1.20379e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,11024,11025,11026,
2082,-566352,-1.20378e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,13259,13260,13261,
2083,-566386,-1.20373e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,2038,
2084,-566415,-1.2037e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,11350,11351,11352,
2085,-566421,-1.2037e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,625,626,627,628,
2086,-566431,-1.20369e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,10722,10723,10724,
2087,-566437,-1.20368e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,22302,
2088,-564357,-1.20248e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,14899,
2089,-563816,-1.20192e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,3092,3093,3094,
2090,-563816,-1.20192e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,7249,7250,
2091,-563816,-1.20192e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9405,9406,9407,
2092,-563816,-1.20192e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1757,1758,1759,1760,1761,
2093,-563816,-1.20192e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,10509,10510,10511,10512,10513,10514,
2094,-563816,-1.20192e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,15005,15006,
2095,-563816,-1.20192e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1388,1389,
2096,-563816,-1.20192e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4899,4900,4901,
2097,-563816,-1.20192e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1168,1169,
2098,-563816,-1.20192e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17607,
2099,-563816,-1.20192e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,6150,6151,
2100,-563816,-1.20192e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,8080,8081,8082,8083,
2101,-564030,-1.20138e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,6582,6583,6584,
2102,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4834,4835,4836,4837,4838,
2103,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,12767,12768,12769,12770,
2104,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,15363,15364,
2105,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,24126,24127,24128,24129,24130,
2106,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,13094,13095,
2107,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,20004,20005,
2108,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,11811,
2109,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,19130,19131,19132,
2110,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,15748,15749,15750,15751,15752,
2111,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,20760,20761,
2112,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,21199,
2113,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,19177,19178,
2114,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,3631,
2115,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17032,17033,
2116,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,2334,2335,
2117,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,823,824,
2118,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5541,5542,
2119,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17542,17543,
2120,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,8850,8851,8852,
2121,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,3532,3533,3534,
2122,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,8789,
2123,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,7473,7474,
2124,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,20328,20329,20330,20331,
2125,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,15224,
2126,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,14420,14421,
2127,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,11668,11669,11670,11671,11672,
2128,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,11852,11853,11854,
2129,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,16067,16068,16069,16070,
2130,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4783,4784,4785,4786,4787,
2131,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4599,
2132,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,16665,16666,
2133,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17034,17035,17036,17037,
2134,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,7221,7222,7223,7224,
2135,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,23505,23506,23507,23508,
2136,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,19163,19164,19165,
2137,-564410,-1.20182e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,13388,13389,13390,13391,
2138,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1142,1143,
2139,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,348,349,
2140,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,6282,6283,
2141,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,23423,23424,
2142,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9960,9961,9962,
2143,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,20741,
2144,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,20719,20720,
2145,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,22517,
2146,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17226,
2147,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,3347,3348,3349,
2148,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,20369,
2149,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4924,4925,4926,
2150,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,22048,22049,22050,22051,
2151,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,14147,14148,
2152,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9276,
2153,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,13817,
2154,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,21193,21194,21195,
2155,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,2579,2580,2581,2582,
2156,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1819,1820,
2157,-563775,-1.20191e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5725,5726,
2158,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,14826,14827,14828,
2159,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,224,225,226,
2160,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,10862,10863,10864,10865,
2161,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9320,9321,
2162,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,23987,
2163,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,8412,8413,8414,
2164,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,7536,7537,7538,
2165,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,655,
2166,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,21310,21311,21312,
2167,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,2573,
2168,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,18473,18474,
2169,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,10750,10751,
2170,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,22518,
2171,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5282,5283,5284,5285,
2172,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,8933,8934,8935,
2173,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1117,1118,1119,1120,
2174,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,12169,
2175,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,22641,22642,
2176,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,690,691,692,
2177,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,20474,
2178,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,8314,8315,
2179,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,12944,12945,12946,
2180,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,13569,13570,13571,13572,
2181,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,20105,20106,
2182,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,8016,
2183,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,15237,15238,15239,15240,
2184,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,16676,16677,
2185,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,3518,3519,3520,3521,
2186,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,2359,2360,
2187,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17092,17093,17094,17095,
2188,-565245,-1.20193e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4728,4729,
2189,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,15605,15606,
2190,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4257,4258,4259,4260,4261,4262,
2191,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,10875,10876,
2192,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,18135,
2193,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,21782,21783,
2194,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1930,1931,1932,1933,
2195,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4990,4991,
2196,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17573,17574,17575,17576,17577,
2197,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,15986,15987,
2198,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1592,
2199,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,12224,12225,12226,
2200,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,12793,12794,12795,
2201,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9106,
2202,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1478,1479,
2203,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,7560,7561,
2204,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9206,9207,
2205,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9081,
2206,-564094,-1.20274e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,14135,14136,
2207,-563783,-1.20185e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,5151,5152,
2208,-563790,-1.20183e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,23638,23639,
2209,-565463,-1.20203e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9827,9828,
2210,-565463,-1.20203e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17772,17773,17774,17775,
2211,-565463,-1.20203e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,16405,16406,16407,
2212,-565463,-1.20203e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,11861,11862,11863,11864,
2213,-565463,-1.20203e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9338,9339,9340,
2214,-565463,-1.20203e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,11637,
2215,-565463,-1.20203e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,12014,12015,12016,
2216,-565463,-1.20203e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9982,
2217,-565463,-1.20203e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,14833,
2218,-565463,-1.20203e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,6441,6442,6443,
2219,-565463,-1.20203e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,16211,16212,16213,
2220,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,18699,18700,
2221,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,13653,
2222,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,818,819,
2223,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4880,4881,4882,
2224,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,8490,
2225,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,7233,7234,
2226,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,20209,
2227,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5638,
2228,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,10998,
2229,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,6412,6413,6414,6415,
2230,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,10933,10934,
2231,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,8246,8247,
2232,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,14020,
2233,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,1295,1296,
2234,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,7132,7133,
2235,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5369,5370,
2236,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,13495,13496,13497,
2237,-565512,-1.20196e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,15794,15795,15796,15797,
2238,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,4368,
2239,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,22398,22399,
2240,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,21222,21223,21224,
2241,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,23414,23415,
2242,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,21855,21856,
2243,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,20769,20770,20771,20772,
2244,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5413,5414,5415,5416,
2245,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5545,5546,
2246,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,22854,22855,
2247,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5834,
2248,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5898,5899,5900,5901,
2249,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,11496,11497,11498,11499,11500,
2250,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,16605,16606,16607,
2251,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,22722,
2252,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9201,
2253,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,6256,6257,6258,
2254,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,10459,10460,
2255,-565519,-1.20194e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,12072,12073,
2256,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,5670,
2257,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,13342,
2258,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,6389,6390,6391,
2259,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17890,
2260,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,13274,13275,
2261,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,21471,
2262,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17873,17874,
2263,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,15995,15996,15997,
2264,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,11890,11891,11892,11893,
2265,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,22594,22595,22596,
2266,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,21396,
2267,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,3629,
2268,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,17753,
2269,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,9398,9399,9400,
2270,-565459,-1.20197e+06,Ho,,appartment, familyhouse,0,nhouseholds,1,,h1,21248,21249,21250,
2271,-563965,-1.20351e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,23132,23133,23134,
2272,-563794,-1.20181e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,1671,1672,
2273,-563808,-1.20178e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,19936,19937,
2274,-563813,-1.20176e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,14473,
2275,-563820,-1.20174e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,17628,17629,
2276,-563820,-1.20174e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,18632,18633,
2277,-563825,-1.2018e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,22082,22083,22084,
2278,-563807,-1.20186e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,21879,
2279,-563848,-1.20185e+06,Ho,,appartment, familyhouse,1,nhouseholds,1,,h1,22977,
