id,sex,age,ecactivity,worktype,commutetime,town,x,y,apartment
4815,M,26,working,eating_housing,not commuting,566624,1008648.87,788763.57,404
4816,M,47,working,construction,not commuting,566624,1008648.87,788763.57,404
4817,F,23,student,undef,30 to 45 mins,566624,1008648.87,788763.57,404
4818,M,12,student,undef,not commuting,566624,1008648.87,788763.57,404
4819,F,26,at_home,undef,not commuting,566624,1008648.87,788763.57,404
4944,M,34,working,trade_and_moto,not commuting,566624,1008572.85,788689.01,405
4945,M,35,at_home,undef,not commuting,566624,1008572.85,788689.01,405
4946,F,57,retired,undef,not commuting,566624,1008572.85,788689.01,405
4947,M,2,at_home,undef,not commuting,566624,1008572.85,788689.01,405
4948,M,55,working,industry,not commuting,566624,1008572.85,788689.01,405
4949,F,2,at_home,undef,not commuting,566624,1008572.85,788689.01,405
2181,M,31,working,industry,not commuting,566624,1008572.85,788689.01,406
2182,M,1,at_home,undef,not commuting,566624,1008572.85,788689.01,406
2183,F,27,working,trade_and_moto,not commuting,566624,1008572.85,788689.01,406
2214,F,29,working,trade_and_moto,15 to 30 min,566624,1008572.85,788689.01,407
2215,F,2,at_home,undef,not commuting,566624,1008572.85,788689.01,407
2216,M,29,at_home,undef,not commuting,566624,1008572.85,788689.01,407
1983,F,0,at_home,undef,not commuting,566624,1008599.8,788695.77,408
1984,M,32,working,industry,not commuting,566624,1008599.8,788695.77,408
1985,F,27,at_home,undef,not commuting,566624,1008599.8,788695.77,408
529,F,69,retired,undef,not commuting,566624,1008629.67,788712.12,409
693,F,74,retired,undef,not commuting,566624,1008664.79,788705.95,410
1778,F,23,student,undef,30 to 45 mins,566624,1008664.79,788705.95,411
1779,F,1,at_home,undef,not commuting,566624,1008664.79,788705.95,411
2124,F,67,retired,undef,not commuting,566624,1008664.79,788705.95,412
2125,M,38,working,transportation,not commuting,566624,1008664.79,788705.95,412
2126,M,70,retired,undef,not commuting,566624,1008664.79,788705.95,412
2160,F,63,retired,undef,not commuting,566624,1008664.79,788705.95,413
2161,M,31,at_home,undef,not commuting,566624,1008664.79,788705.95,413
2162,M,35,at_home,undef,not commuting,566624,1008664.79,788705.95,413
4797,M,30,working,industry,not commuting,566624,1008664.79,788705.95,414
4798,M,2,at_home,undef,not commuting,566624,1008664.79,788705.95,414
4799,F,27,at_home,undef,not commuting,566624,1008664.79,788705.95,414
4800,M,33,working,education,not commuting,566624,1008664.79,788705.95,414
4801,F,0,at_home,undef,not commuting,566624,1008664.79,788705.95,414
4802,F,7,student,undef,not commuting,566624,1008664.79,788705.95,414
4803,F,31,at_home,undef,not commuting,566624,1008664.79,788705.95,414
4804,M,1,at_home,undef,not commuting,566624,1008664.79,788705.95,414
4222,F,38,at_home,undef,not commuting,566624,1008768.91,788719.01,415
4223,F,3,at_home,undef,not commuting,566624,1008768.91,788719.01,415
4224,M,11,student,undef,not commuting,566624,1008768.91,788719.01,415
4225,M,15,student,undef,not commuting,566624,1008768.91,788719.01,415
4226,M,8,student,undef,not commuting,566624,1008768.91,788719.01,415
1538,F,69,retired,undef,not commuting,566624,1008753.91,788692.18,416
1539,M,70,retired,undef,not commuting,566624,1008753.91,788692.18,416
1986,M,1,at_home,undef,not commuting,566624,1008847.38,788900.15,417
1987,M,35,at_home,undef,not commuting,566624,1008847.38,788900.15,417
1988,F,31,at_home,undef,not commuting,566624,1008847.38,788900.15,417
926,F,29,working,construction,15 to 30 min,566624,1008757.43,788804.55,418
447,F,58,retired,undef,not commuting,566624,1008517.7,788641.19,419
1094,F,2,at_home,undef,not commuting,566624,1008713.15,788644.36,420
1095,F,28,working,eating_housing,not commuting,566624,1008713.15,788644.36,420
735,F,57,retired,undef,not commuting,566624,1008752.38,788949.77,421
871,F,77,retired,undef,not commuting,566624,1008705.38,788625.65,422
799,M,41,working,trade_and_moto,not commuting,566624,1008700.79,788838.83,423
1390,M,70,retired,undef,not commuting,566624,1008548.32,788658.83,424
1391,F,67,retired,undef,not commuting,566624,1008548.32,788658.83,424
4744,M,68,retired,undef,not commuting,566624,1008782.58,788778.29,425
4745,F,42,working,construction,not commuting,566624,1008782.58,788778.29,425
4746,M,43,at_home,undef,not commuting,566624,1008782.58,788778.29,425
4747,F,15,student,undef,45 to 60 mins,566624,1008782.58,788778.29,425
4748,F,18,student,undef,not commuting,566624,1008782.58,788778.29,425
4749,F,70,retired,undef,not commuting,566624,1008782.58,788778.29,425
441,F,58,retired,undef,not commuting,566624,1008766.9,788944.65,426
1290,M,39,working,industry,not commuting,566624,1008782.59,788952.96,427
1291,F,63,retired,undef,not commuting,566624,1008782.59,788952.96,427
4312,M,18,student,undef,not commuting,566624,1008797.97,788937.76,428
4313,F,84,retired,undef,not commuting,566624,1008797.97,788937.76,428
4314,F,15,working,admin_etc,not commuting,566624,1008797.97,788937.76,428
4315,M,45,at_home,undef,not commuting,566624,1008797.97,788937.76,428
4316,F,41,working,education,not commuting,566624,1008797.97,788937.76,428
2607,M,42,working,health,not commuting,566624,1008331.45,788595.73,429
2608,F,64,retired,undef,not commuting,566624,1008331.45,788595.73,429
2609,M,63,retired,undef,not commuting,566624,1008331.45,788595.73,429
843,F,68,retired,undef,not commuting,566624,1008581.67,788799.66,430
3439,M,49,at_home,undef,not commuting,566624,1008484.01,788666.0,431
3440,F,44,working,industry,not commuting,566624,1008484.01,788666.0,431
3441,M,20,at_home,undef,not commuting,566624,1008484.01,788666.0,431
3442,M,24,student,undef,45 to 60 mins,566624,1008484.01,788666.0,431
1794,M,74,retired,undef,not commuting,566624,1008400.73,788327.77,432
1795,F,63,retired,undef,not commuting,566624,1008400.73,788327.77,432
858,F,23,at_home,undef,not commuting,566624,1008774.91,788661.12,433
824,M,38,working,trade_and_moto,not commuting,566624,1008614.55,788701.35,434
2055,M,3,at_home,undef,not commuting,566624,1007935.58,790150.21,435
2056,F,27,working,industry,not commuting,566624,1007935.58,790150.21,435
2057,M,6,student,undef,not commuting,566624,1007935.58,790150.21,435
1040,F,58,retired,undef,not commuting,566624,1008007.84,790154.67,436
1041,M,64,retired,undef,not commuting,566624,1008007.84,790154.67,436
872,F,22,at_home,undef,not commuting,566624,1008007.84,790154.67,437
2034,M,37,working,industry,not commuting,566624,1008066.29,790136.6,438
2035,M,1,at_home,undef,not commuting,566624,1008066.29,790136.6,438
2036,M,8,student,undef,not commuting,566624,1008066.29,790136.6,438
3291,M,22,student,undef,30 to 45 mins,566624,1008082.71,790112.61,439
3292,M,24,student,undef,45 to 60 mins,566624,1008082.71,790112.61,439
3293,M,20,student,undef,30 to 45 mins,566624,1008082.71,790112.61,439
3294,F,47,working,industry,not commuting,566624,1008082.71,790112.61,439
1368,F,64,retired,undef,not commuting,566624,1008111.37,790102.45,440
1369,M,65,retired,undef,not commuting,566624,1008111.37,790102.45,440
815,M,54,working,transportation,not commuting,566624,1008139.72,790091.2,441
3419,M,40,at_home,undef,not commuting,566624,1008173.76,790080.72,442
3420,M,60,retired,undef,not commuting,566624,1008173.76,790080.72,442
3421,F,60,retired,undef,not commuting,566624,1008173.76,790080.72,442
3422,M,33,working,trade_and_moto,15 to 30 min,566624,1008173.76,790080.72,442
4132,F,26,working,industry,not commuting,566624,1008222.51,790116.0,443
4133,M,56,retired,undef,not commuting,566624,1008222.51,790116.0,443
4134,F,54,working,trade_and_moto,not commuting,566624,1008222.51,790116.0,443
4135,M,4,at_home,undef,not commuting,566624,1008222.51,790116.0,443
4136,F,8,student,undef,not commuting,566624,1008222.51,790116.0,443
739,F,64,retired,undef,not commuting,566624,1008173.74,790141.16,444
4417,F,20,at_home,undef,not commuting,566624,1008127.85,790172.24,445
4418,F,72,retired,undef,not commuting,566624,1008127.85,790172.24,445
4419,M,17,student,undef,15 to 30 min,566624,1008127.85,790172.24,445
4420,F,40,at_home,undef,not commuting,566624,1008127.85,790172.24,445
4421,M,47,working,transportation,not commuting,566624,1008127.85,790172.24,445
702,M,52,working,industry,not commuting,566624,1008099.2,790187.49,446
473,M,67,retired,undef,not commuting,566624,1008071.16,790196.42,447
1796,M,57,working,industry,not commuting,566624,1008034.95,790209.21,448
1797,F,52,working,industry,not commuting,566624,1008034.95,790209.21,448
2592,M,35,at_home,undef,not commuting,566624,1007923.47,790230.55,449
2593,F,32,working,banks,less than 15min,566624,1007923.47,790230.55,449
2594,F,55,retired,undef,not commuting,566624,1007923.47,790230.55,449
2244,M,1,at_home,undef,not commuting,566624,1007853.01,790262.52,450
2245,M,35,working,transportation,not commuting,566624,1007853.01,790262.52,450
2246,M,31,working,industry,not commuting,566624,1007853.01,790262.52,450
2838,M,3,at_home,undef,not commuting,566624,1007835.14,790276.38,451
2839,F,28,working,industry,not commuting,566624,1007835.14,790276.38,451
2840,M,31,at_home,undef,not commuting,566624,1007835.14,790276.38,451
1044,F,59,retired,undef,not commuting,566624,1007900.01,790266.21,452
1045,M,62,retired,undef,not commuting,566624,1007900.01,790266.21,452
3015,F,53,at_home,undef,not commuting,566624,1008197.71,790088.44,453
3016,M,56,working,agriculture,more than 90 mins,566624,1008197.71,790088.44,453
3017,F,12,student,undef,not commuting,566624,1008197.71,790088.44,453
3018,F,33,at_home,undef,not commuting,566624,1008197.71,790088.44,453
419,M,13,student,undef,not commuting,566624,1007874.42,790217.69,454
779,M,44,working,public_sector,not commuting,566624,1008189.46,790126.61,455
591,M,78,retired,undef,not commuting,566624,1007914.17,790230.16,456
4027,M,27,working,education,not commuting,566624,1008045.74,790191.03,457
4028,F,45,working,industry,not commuting,566624,1008045.74,790191.03,457
4029,F,19,at_home,undef,not commuting,566624,1008045.74,790191.03,457
4030,M,47,working,construction,not commuting,566624,1008045.74,790191.03,457
2301,M,62,working,industry,not commuting,566624,1008045.74,790191.03,458
2302,F,50,at_home,undef,not commuting,566624,1008045.74,790191.03,458
2303,M,11,student,undef,not commuting,566624,1008045.74,790191.03,458
4724,M,39,working,industry,not commuting,566624,1008181.47,790018.94,459
4725,F,62,retired,undef,not commuting,566624,1008181.47,790018.94,459
4726,M,64,working,industry,not commuting,566624,1008181.47,790018.94,459
4727,M,7,student,undef,not commuting,566624,1008181.47,790018.94,459
4728,M,35,working,industry,less than 15min,566624,1008181.47,790018.94,459
4729,F,19,working,industry,not commuting,566624,1008181.47,790018.94,459
4730,F,40,working,industry,not commuting,566624,1008181.47,790018.94,459
4487,M,55,working,industry,15 to 30 min,566624,1008158.67,790029.27,460
4488,M,22,at_home,undef,not commuting,566624,1008158.67,790029.27,460
4489,F,15,student,undef,not commuting,566624,1008158.67,790029.27,460
4490,F,53,working,industry,not commuting,566624,1008158.67,790029.27,460
4491,F,25,at_home,undef,not commuting,566624,1008158.67,790029.27,460
3739,F,44,working,agriculture,not commuting,566624,1007917.1,790247.57,461
3740,M,10,student,undef,not commuting,566624,1007917.1,790247.57,461
3741,F,18,working,education,not commuting,566624,1007917.1,790247.57,461
3742,M,57,retired,undef,not commuting,566624,1007917.1,790247.57,461
807,M,24,working,industry,30 to 45 mins,566624,1008145.38,790037.59,462
3159,F,9,student,undef,not commuting,566624,1007893.88,790118.78,463
3160,M,56,working,industry,not commuting,566624,1007893.88,790118.78,463
3161,F,33,at_home,undef,not commuting,566624,1007893.88,790118.78,463
3162,M,55,working,construction,not commuting,566624,1007893.88,790118.78,463
3959,M,26,at_home,undef,not commuting,566624,1007881.35,790064.39,464
3960,F,48,working,trade_and_moto,not commuting,566624,1007881.35,790064.39,464
3961,M,28,at_home,undef,not commuting,566624,1007881.35,790064.39,464
3962,M,45,at_home,undef,not commuting,566624,1007881.35,790064.39,464
998,F,59,working,banks,not commuting,566624,1007892.29,790095.67,465
999,M,61,working,trade_and_moto,not commuting,566624,1007892.29,790095.67,465
2376,M,35,working,industry,not commuting,566624,1007886.44,790079.65,466
2377,M,12,student,undef,not commuting,566624,1007886.44,790079.65,466
2378,M,2,at_home,undef,not commuting,566624,1007886.44,790079.65,466
4079,F,41,working,industry,not commuting,566624,1008219.37,790059.31,467
4080,F,4,at_home,undef,not commuting,566624,1008219.37,790059.31,467
4081,M,48,working,industry,not commuting,566624,1008219.37,790059.31,467
4082,M,11,student,undef,not commuting,566624,1008219.37,790059.31,467
1650,F,24,at_home,undef,not commuting,566624,1008219.37,790059.31,468
1651,M,35,working,construction,not commuting,566624,1008219.37,790059.31,468
1923,F,49,working,industry,not commuting,566624,1008238.16,790045.44,469
1924,F,14,student,undef,not commuting,566624,1008238.16,790045.44,469
1925,M,34,at_home,undef,not commuting,566624,1008238.16,790045.44,469
358,F,32,working,industry,not commuting,566624,1008251.26,790034.97,470
359,F,8,student,undef,not commuting,566624,1008251.26,790034.97,470
360,M,36,working,education,not commuting,566624,1008251.26,790034.97,470
361,M,11,student,undef,not commuting,566624,1008251.26,790034.97,470
3727,M,37,at_home,undef,not commuting,566624,1008262.5,790030.65,471
3728,M,5,at_home,undef,not commuting,566624,1008262.5,790030.65,471
3729,F,32,working,health,not commuting,566624,1008262.5,790030.65,471
3730,M,9,student,undef,not commuting,566624,1008262.5,790030.65,471
3619,M,31,working,trade_and_moto,not commuting,566624,1008275.45,790024.34,472
3620,M,4,at_home,undef,not commuting,566624,1008275.45,790024.34,472
3621,F,34,at_home,undef,not commuting,566624,1008275.45,790024.34,472
3622,F,8,student,undef,not commuting,566624,1008275.45,790024.34,472
3991,F,0,at_home,undef,not commuting,566624,1008287.92,790019.25,473
3992,F,24,at_home,undef,not commuting,566624,1008287.92,790019.25,473
3993,M,2,at_home,undef,not commuting,566624,1008287.92,790019.25,473
3994,M,35,at_home,undef,not commuting,566624,1008287.92,790019.25,473
3415,M,39,working,construction,not commuting,566624,1008297.17,790014.17,474
3416,M,6,student,undef,not commuting,566624,1008297.17,790014.17,474
3417,F,1,at_home,undef,not commuting,566624,1008297.17,790014.17,474
3418,F,34,working,public_sector,not commuting,566624,1008297.17,790014.17,474
1962,F,28,at_home,undef,not commuting,566624,1008172.84,790104.45,475
1963,M,52,working,admin_etc,not commuting,566624,1008172.84,790104.45,475
1964,F,52,working,eating_housing,not commuting,566624,1008172.84,790104.45,475
2568,F,17,working,industry,15 to 30 min,566624,1008032.06,790149.67,476
2569,M,40,at_home,undef,not commuting,566624,1008032.06,790149.67,476
2570,F,39,working,industry,not commuting,566624,1008032.06,790149.67,476
4705,F,2,at_home,undef,not commuting,566624,1007871.49,790029.73,477
4706,F,33,working,industry,not commuting,566624,1007871.49,790029.73,477
4707,M,34,working,construction,not commuting,566624,1007871.49,790029.73,477
4708,M,59,retired,undef,not commuting,566624,1007871.49,790029.73,477
4709,M,5,at_home,undef,not commuting,566624,1007871.49,790029.73,477
4710,F,59,retired,undef,not commuting,566624,1007871.49,790029.73,477
4711,F,89,working,industry,not commuting,566624,1007871.49,790029.73,477
1020,M,55,retired,undef,not commuting,566624,1007872.57,790044.21,478
1021,F,53,at_home,undef,not commuting,566624,1007872.57,790044.21,478
1392,F,78,retired,undef,not commuting,566624,1007896.79,790205.93,479
1393,M,84,working,health,not commuting,566624,1007896.79,790205.93,479
1852,M,56,retired,undef,not commuting,566624,1007904.94,790184.19,480
1853,F,54,working,transportation,15 to 30 min,566624,1007904.94,790184.19,480
3471,F,75,retired,undef,not commuting,566624,1007852.85,789936.98,481
3472,F,33,working,trade_and_moto,not commuting,566624,1007852.85,789936.98,481
3473,F,2,at_home,undef,not commuting,566624,1007852.85,789936.98,481
3474,M,78,retired,undef,not commuting,566624,1007852.85,789936.98,481
1941,F,64,retired,undef,not commuting,566624,1008370.68,789944.05,482
1942,M,61,working,industry,not commuting,566624,1008370.68,789944.05,482
1943,M,36,working,industry,not commuting,566624,1008370.68,789944.05,482
2166,F,60,retired,undef,not commuting,566624,1008407.58,789928.78,483
2167,M,59,working,it,not commuting,566624,1008407.58,789928.78,483
2168,M,35,working,trade_and_moto,not commuting,566624,1008407.58,789928.78,483
3451,F,41,at_home,undef,not commuting,566624,1007854.63,789919.31,484
3452,F,6,student,undef,not commuting,566624,1007854.63,789919.31,484
3453,M,34,working,transportation,not commuting,566624,1007854.63,789919.31,484
3454,F,2,at_home,undef,not commuting,566624,1007854.63,789919.31,484
3975,M,49,working,it,more than 90 mins,566624,1007846.52,789898.48,485
3976,M,26,working,eating_housing,45 to 60 mins,566624,1007846.52,789898.48,485
3977,F,19,at_home,undef,not commuting,566624,1007846.52,789898.48,485
3978,F,45,working,industry,not commuting,566624,1007846.52,789898.48,485
679,F,24,at_home,undef,not commuting,566624,1007909.09,790004.0,486
304,F,71,retired,undef,not commuting,566624,1007907.98,789992.52,487
2361,M,35,at_home,undef,not commuting,566624,1007900.46,789944.07,488
2362,M,64,retired,undef,not commuting,566624,1007900.46,789944.07,488
2363,F,61,retired,undef,not commuting,566624,1007900.46,789944.07,488
756,F,54,working,trade_and_moto,not commuting,566624,1007856.7,789952.85,489
559,F,49,at_home,undef,not commuting,566624,1008314.12,790008.62,490
298,M,10,student,undef,not commuting,566624,1007592.19,789688.34,491
299,M,29,working,transportation,not commuting,566624,1007592.19,789688.34,491
300,F,29,working,admin_etc,not commuting,566624,1007592.19,789688.34,491
301,F,9,student,undef,not commuting,566624,1007592.19,789688.34,491
3059,M,23,student,undef,not commuting,566624,1007863.03,789985.09,492
3060,M,21,at_home,undef,not commuting,566624,1007863.03,789985.09,492
3061,F,43,at_home,undef,not commuting,566624,1007863.03,789985.09,492
3062,M,45,at_home,undef,not commuting,566624,1007863.03,789985.09,492
795,F,14,student,undef,not commuting,566624,1007675.02,789759.66,493
2412,F,4,at_home,undef,not commuting,566624,1007943.13,790070.86,494
2413,F,36,working,industry,not commuting,566624,1007943.13,790070.86,494
2414,M,37,working,industry,not commuting,566624,1007943.13,790070.86,494
1498,M,44,working,construction,not commuting,566624,1007871.49,790012.94,495
1499,F,43,working,industry,15 to 30 min,566624,1007871.49,790012.94,495
3443,M,21,student,undef,less than 15min,566624,1007870.88,790002.0,496
3444,F,24,working,agriculture,not commuting,566624,1007870.88,790002.0,496
3445,F,46,working,industry,not commuting,566624,1007870.88,790002.0,496
3446,M,46,at_home,undef,not commuting,566624,1007870.88,790002.0,496
1276,F,58,retired,undef,not commuting,566624,1007907.44,789979.27,497
1277,M,62,retired,undef,not commuting,566624,1007907.44,789979.27,497
2895,M,28,working,industry,not commuting,566624,1007894.76,789959.48,498
2896,M,26,working,industry,not commuting,566624,1007894.76,789959.48,498
2897,F,51,at_home,undef,not commuting,566624,1007894.76,789959.48,498
2898,M,55,working,education,not commuting,566624,1007894.76,789959.48,498
1372,F,34,at_home,undef,not commuting,566624,1008337.22,789970.72,499
1373,M,11,student,undef,not commuting,566624,1008337.22,789970.72,499
723,F,34,working,eating_housing,not commuting,566624,1008400.32,790025.35,500
853,M,33,working,public_sector,not commuting,566624,1008245.1,790119.24,501
1338,F,44,working,industry,not commuting,566624,1007970.86,790203.97,502
1339,M,60,working,industry,less than 15min,566624,1007970.86,790203.97,502
2975,M,20,working,industry,45 to 60 mins,566624,1008038.94,790127.12,503
2976,F,23,student,undef,15 to 30 min,566624,1008038.94,790127.12,503
2977,F,47,at_home,undef,not commuting,566624,1008038.94,790127.12,503
2978,F,20,working,industry,15 to 30 min,566624,1008038.94,790127.12,503
841,F,23,student,undef,15 to 30 min,566624,1007870.61,789966.82,504
3523,M,30,at_home,undef,not commuting,566624,1007957.4,790222.68,505
3524,F,33,at_home,undef,not commuting,566624,1007957.4,790222.68,505
3525,F,3,at_home,undef,not commuting,566624,1007957.4,790222.68,505
3526,M,7,student,undef,not commuting,566624,1007957.4,790222.68,505
1440,F,81,retired,undef,not commuting,566624,1008159.81,794406.19,506
1441,M,77,retired,undef,not commuting,566624,1008159.81,794406.19,506
4628,F,33,working,industry,45 to 60 mins,566624,1008140.17,794405.22,507
4629,F,67,retired,undef,not commuting,566624,1008140.17,794405.22,507
4630,F,1,at_home,undef,not commuting,566624,1008140.17,794405.22,507
4631,M,43,at_home,undef,not commuting,566624,1008140.17,794405.22,507
4632,M,9,student,undef,not commuting,566624,1008140.17,794405.22,507
4633,M,85,working,industry,not commuting,566624,1008140.17,794405.22,507
1929,F,15,student,undef,15 to 30 min,566624,1008050.3,794336.98,508
1930,M,8,student,undef,not commuting,566624,1008050.3,794336.98,508
1931,M,35,working,construction,not commuting,566624,1008050.3,794336.98,508
831,M,24,student,undef,15 to 30 min,566624,1008012.61,794269.98,509
626,M,26,at_home,undef,not commuting,566624,1008029.59,794291.88,510
3039,F,3,at_home,undef,not commuting,566624,1008046.67,794298.8,511
3040,M,33,at_home,undef,not commuting,566624,1008046.67,794298.8,511
3041,F,28,working,industry,not commuting,566624,1008046.67,794298.8,511
3042,M,8,student,undef,not commuting,566624,1008046.67,794298.8,511
1606,M,66,retired,undef,not commuting,566624,1008046.67,794298.8,512
1607,F,64,retired,undef,not commuting,566624,1008046.67,794298.8,512
2292,F,14,student,undef,not commuting,566624,1008093.27,794275.99,513
2293,M,47,working,industry,not commuting,566624,1008093.27,794275.99,513
2294,F,39,working,admin_etc,15 to 30 min,566624,1008093.27,794275.99,513
1358,M,56,working,transportation,not commuting,566624,1008117.94,794250.77,514
1359,F,54,working,industry,not commuting,566624,1008117.94,794250.77,514
3787,M,45,working,industry,not commuting,566624,1008217.86,794281.02,515
3788,F,18,student,undef,15 to 30 min,566624,1008217.86,794281.02,515
3789,F,44,working,industry,not commuting,566624,1008217.86,794281.02,515
3790,F,23,working,industry,15 to 30 min,566624,1008217.86,794281.02,515
3383,M,7,student,undef,not commuting,566624,1008232.87,794263.88,516
3384,M,41,working,education,not commuting,566624,1008232.87,794263.88,516
3385,F,39,working,industry,not commuting,566624,1008232.87,794263.88,516
3386,F,4,at_home,undef,not commuting,566624,1008232.87,794263.88,516
4447,F,55,retired,undef,not commuting,566624,1008233.83,794275.99,517
4448,M,59,retired,undef,not commuting,566624,1008233.83,794275.99,517
4449,F,8,student,undef,not commuting,566624,1008233.83,794275.99,517
4450,F,36,working,admin_etc,60 to 90 mins,566624,1008233.83,794275.99,517
4451,F,0,at_home,undef,not commuting,566624,1008233.83,794275.99,517
1686,M,66,retired,undef,not commuting,566624,1008195.5,794249.7,518
1687,F,74,retired,undef,not commuting,566624,1008195.5,794249.7,518
675,M,78,retired,undef,not commuting,566624,1008195.5,794249.7,519
2178,F,38,working,education,not commuting,566624,1008195.5,794249.7,520
2179,F,19,student,undef,not commuting,566624,1008195.5,794249.7,520
2180,M,43,working,construction,not commuting,566624,1008195.5,794249.7,520
2655,M,64,working,industry,15 to 30 min,566624,1008195.5,794249.7,521
2656,F,56,retired,undef,not commuting,566624,1008195.5,794249.7,521
2657,M,30,working,construction,not commuting,566624,1008195.5,794249.7,521
1872,M,28,at_home,undef,not commuting,566624,1008252.04,794205.37,522
1873,F,23,student,undef,not commuting,566624,1008252.04,794205.37,522
3639,F,52,working,industry,not commuting,566624,1008265.77,794248.51,523
3640,M,61,retired,undef,not commuting,566624,1008265.77,794248.51,523
3641,M,21,student,undef,15 to 30 min,566624,1008265.77,794248.51,523
3642,F,87,retired,undef,not commuting,566624,1008265.77,794248.51,523
664,F,64,retired,undef,not commuting,566624,1008276.31,794238.47,524
2193,M,65,retired,undef,not commuting,566624,1008231.91,794217.19,525
2194,F,59,retired,undef,not commuting,566624,1008231.91,794217.19,525
2195,M,29,working,industry,not commuting,566624,1008231.91,794217.19,525
1408,F,1,at_home,undef,not commuting,566624,1008174.09,794360.85,526
1409,F,36,working,industry,30 to 45 mins,566624,1008174.09,794360.85,526
1190,M,7,student,undef,not commuting,566624,1008958.79,793581.76,527
1191,F,29,at_home,undef,not commuting,566624,1008958.79,793581.76,527
1296,M,43,working,industry,not commuting,566624,1008967.69,793522.29,528
1297,F,38,at_home,undef,not commuting,566624,1008967.69,793522.29,528
898,M,49,working,industry,not commuting,566624,1008968.99,793513.4,529
2802,M,7,student,undef,not commuting,566624,1008973.76,793499.53,530
2803,F,36,at_home,undef,not commuting,566624,1008973.76,793499.53,530
2804,M,4,at_home,undef,not commuting,566624,1008973.76,793499.53,530
548,M,74,retired,undef,not commuting,566624,1008991.28,793490.64,531
3303,F,96,retired,undef,not commuting,566624,1008992.83,793476.96,532
3304,M,69,retired,undef,not commuting,566624,1008992.83,793476.96,532
3305,M,45,working,admin_etc,not commuting,566624,1008992.83,793476.96,532
3306,M,40,working,transportation,not commuting,566624,1008992.83,793476.96,532
709,M,28,working,construction,not commuting,566624,1008984.16,793434.95,533
3651,F,36,working,transportation,less than 15min,566624,1009040.27,793549.31,534
3652,M,8,student,undef,not commuting,566624,1009040.27,793549.31,534
3653,M,1,at_home,undef,not commuting,566624,1009040.27,793549.31,534
3654,M,37,at_home,undef,not commuting,566624,1009040.27,793549.31,534
938,M,33,at_home,undef,not commuting,566624,1008956.85,793390.96,535
4182,M,44,working,health,30 to 45 mins,566624,1009030.09,793415.28,536
4183,F,39,working,construction,not commuting,566624,1009030.09,793415.28,536
4184,F,65,retired,undef,not commuting,566624,1009030.09,793415.28,536
4185,M,16,student,undef,not commuting,566624,1009030.09,793415.28,536
4186,F,18,student,undef,not commuting,566624,1009030.09,793415.28,536
2397,M,32,working,agriculture,not commuting,566624,1009149.19,793461.18,537
2398,F,3,at_home,undef,not commuting,566624,1009149.19,793461.18,537
2399,F,29,working,industry,not commuting,566624,1009149.19,793461.18,537
4969,M,8,student,undef,not commuting,566624,1009119.45,793608.41,538
4970,M,45,working,health,not commuting,566624,1009119.45,793608.41,538
4971,M,79,retired,undef,not commuting,566624,1009119.45,793608.41,538
4972,F,39,working,agriculture,not commuting,566624,1009119.45,793608.41,538
4973,F,19,at_home,undef,not commuting,566624,1009119.45,793608.41,538
4974,F,70,retired,undef,not commuting,566624,1009119.45,793608.41,538
4693,F,62,retired,undef,not commuting,566624,1009110.0,793641.22,539
4694,F,6,student,undef,not commuting,566624,1009110.0,793641.22,539
4695,M,10,student,undef,not commuting,566624,1009110.0,793641.22,539
4696,M,63,working,industry,less than 15min,566624,1009110.0,793641.22,539
4697,F,36,at_home,undef,not commuting,566624,1009110.0,793641.22,539
4698,M,37,working,industry,not commuting,566624,1009110.0,793641.22,539
2580,F,63,retired,undef,not commuting,566624,1009051.23,793533.08,540
2581,M,67,retired,undef,not commuting,566624,1009051.23,793533.08,540
2582,M,36,at_home,undef,not commuting,566624,1009051.23,793533.08,540
1284,F,23,working,agriculture,not commuting,566624,1009051.23,793533.08,541
1285,M,31,at_home,undef,not commuting,566624,1009051.23,793533.08,541
1660,M,9,student,undef,not commuting,566624,1009061.95,793630.88,542
1661,F,34,working,education,less than 15min,566624,1009061.95,793630.88,542
893,M,54,at_home,undef,not commuting,566624,1009134.89,793668.62,543
925,M,63,working,construction,not commuting,566624,1009070.51,793671.24,544
3807,F,39,working,industry,not commuting,566624,1009015.97,793631.1,545
3808,M,46,working,industry,not commuting,566624,1009015.97,793631.1,545
3809,M,19,student,undef,45 to 60 mins,566624,1009015.97,793631.1,545
3810,F,17,student,undef,30 to 45 mins,566624,1009015.97,793631.1,545
2061,F,43,at_home,undef,not commuting,566624,1008996.85,793630.2,546
2062,M,46,working,industry,less than 15min,566624,1008996.85,793630.2,546
2063,F,13,student,undef,not commuting,566624,1008996.85,793630.2,546
322,F,49,working,trade_and_moto,not commuting,566624,1009150.51,793684.29,547
323,M,50,at_home,undef,not commuting,566624,1009150.51,793684.29,547
1953,M,60,retired,undef,not commuting,566624,1008929.33,793359.32,548
1954,F,24,student,undef,15 to 30 min,566624,1008929.33,793359.32,548
1955,F,62,retired,undef,not commuting,566624,1008929.33,793359.32,548
5006,M,20,student,undef,30 to 45 mins,566624,1008966.17,793392.48,549
5007,F,1,at_home,undef,not commuting,566624,1008966.17,793392.48,549
5008,F,38,working,industry,15 to 30 min,566624,1008966.17,793392.48,549
5009,M,16,working,agriculture,45 to 60 mins,566624,1008966.17,793392.48,549
